a,b,channel,diffs,equivalence_hi90,equivalence_lo90,equivalence_margin,equivalence_verdict,equivalent,family_label,hi,holm_note,in_family,is_primary,lo,mean,method,metric,n_boot,n_diffs,n_scenes,n_scenes_dropped,n_units,n_units_dropped,p_bootstrap,p_holm,p_raw,p_source,p_wilcoxon,scenes_only_in_a,scenes_only_in_b,significant_at_95,significant_holm,unit_of_independence,units,units_only_in_a,units_only_in_b
B0d,P,bursty,-0.934841;-0.512600;-0.029142;-0.276842;-0.755348;0.257574;-1.631674;-1.675694;-0.457216;-1.401394;-1.168425;-3.364153;-1.921439;-0.663788;0.036488;0.076271;-0.422047,-0.5288976218733504,-1.2490876509206643,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-1.25; -0.53]): різниця просто не встановлена,False,pre-declared,-0.4764658874627326,,True,False,-1.3288652918838246,-0.873192214619809,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,0.00039996000399960006,0.0007999200079992001,0.00039996000399960006,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",0.0005035400390625,,,True,True,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B1,B2,bursty,0.086502;0.000879;0.008360;-0.002209;-0.085471;-0.089190;-0.016672;-0.180620;0.002258;-0.124493;-0.034272;-0.043086;0.010508;0.049893;0.027698;-0.081246;0.025541,-0.0009732057575437717,-0.05287462671486368,0.5,еквівалентність у межах ±0.5 показана (90% CI [-0.05; -0.00]),True,exploratory,0.0035198395112240382,поза наперед оголошеною сім'єю; не коригується,False,False,-0.05847369422029656,-0.026212918047826484,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,0.09549045095490451,nan,0.09549045095490451,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",0.2841644287109375,,,False,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B1,B3,bursty,-11.404427;-16.948390;-10.280776;-17.125665;-13.322534;-13.144226;-15.692015;-10.883880;-10.277896;-10.177232;-10.223360;-12.407359;-11.602914;-11.466491;-15.336246;-9.731353;-9.054315,-11.341852621716942,-13.326935305236184,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-13.33; -11.34]): різниця просто не встановлена,False,exploratory,-11.17871053389046,поза наперед оголошеною сім'єю; не коригується,False,False,-13.517154582985706,-12.298769341009027,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B1,B4,bursty,-6.228996;-13.043110;-7.220121;-11.356667;-7.768406;-8.537512;-9.512613;-5.140373;-6.339549;-5.030726;-5.467736;-4.858171;-6.347827;-6.201792;-12.116088;-6.896866;-5.197595,-6.527231566477988,-8.532556084574981,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-8.53; -6.53]): різниця просто не встановлена,False,exploratory,-6.380120784358043,поза наперед оголошеною сім'єю; не коригується,False,False,-8.765826116897498,-7.486126377330803,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B1,B4t,bursty,-7.734726;-13.823921;-7.811054;-12.015330;-10.147846;-9.832683;-12.958883;-7.200136;-7.564769;-7.346864;-7.462052;-8.484151;-9.246312;-7.587418;-12.951432;-7.450433;-6.059363,-8.264587379571493,-10.124617003179113,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-10.12; -8.26]): різниця просто не встановлена,False,exploratory,-8.12509321631216,поза наперед оголошеною сім'єю; не коригується,False,False,-10.310410493390634,-9.157492580302879,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B1,P,bursty,-7.188535;-13.344588;-7.204206;-11.810308;-8.714368;-8.259492;-11.336630;-6.771192;-6.670913;-6.668581;-6.560418;-8.481935;-8.302860;-6.776324;-12.054996;-6.877219;-5.658502,-7.543384384474648,-9.32707109645675,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-9.33; -7.54]): різниця просто не встановлена,False,exploratory,-7.410058995004453,поза наперед оголошеною сім'єю; не коригується,False,False,-9.511106550218457,-8.393003907134231,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B2,B3,bursty,-11.490929;-16.949269;-10.289136;-17.123456;-13.237063;-13.055036;-15.675344;-10.703260;-10.280154;-10.052739;-10.189089;-12.364273;-11.613422;-11.516384;-15.363944;-9.650107;-9.079855,-11.316529849514364,-13.309414326985939,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-13.31; -11.32]): різниця просто не встановлена,False,exploratory,-11.149507176516149,поза наперед оголошеною сім'єю; не коригується,False,False,-13.498490767473278,-12.2725564229612,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B2,B4,bursty,-6.315499;-13.043990;-7.228481;-11.354458;-7.682935;-8.448322;-9.495941;-4.959753;-6.341807;-4.906233;-5.433464;-4.815085;-6.358336;-6.251685;-12.143786;-6.815620;-5.223136,-6.49568393422433,-8.513292702965433,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-8.51; -6.50]): різниця просто не встановлена,False,exploratory,-6.341273338046512,поза наперед оголошеною сім'єю; не коригується,False,False,-8.748932233027945,-7.459913459282976,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B2,B4t,bursty,-7.821229;-13.824801;-7.819414;-12.013121;-10.062375;-9.743493;-12.942212;-7.019515;-7.567027;-7.222371;-7.427781;-8.441065;-9.256821;-7.637311;-12.979129;-7.369187;-6.084904,-8.232932675604935,-10.102513241049278,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-10.10; -8.23]): різниця просто не встановлена,False,exploratory,-8.094276911323952,поза наперед оголошеною сім'єю; не коригується,False,False,-10.292888177097774,-9.131279662255054,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B2,P,bursty,-7.275038;-13.345467;-7.212566;-11.808099;-8.628897;-8.170302;-11.319959;-6.590571;-6.673172;-6.544088;-6.526146;-8.438849;-8.313368;-6.826216;-12.082693;-6.795973;-5.684042,-7.51017467195111,-9.306691125590342,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-9.31; -7.51]): різниця просто не встановлена,False,exploratory,-7.3844585782457495,поза наперед оголошеною сім'єю; не коригується,False,False,-9.500802963455948,-8.366790989086406,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B3,B4,bursty,5.175430;3.905280;3.060655;5.768998;5.554128;4.606714;6.179403;5.743507;3.938347;5.146506;4.755624;7.549188;5.255087;5.264698;3.220158;2.834487;3.856720,5.297459472592078,4.341458754967582,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+4.34; +5.30]): різниця просто не встановлена,False,exploratory,5.389391915876702,поза наперед оголошеною сім'єю; не коригується,False,False,4.252454839997364,4.812642963678224,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B3,B4t,bursty,3.669700;3.124469;2.469722;5.110334;3.174688;3.311543;2.733132;3.683745;2.713127;2.830367;2.761308;3.923208;2.356602;3.879073;2.384815;2.280920;2.994951,3.441359145803438,2.8732035411669234,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+2.87; +3.44]): різниця просто не встановлена,False,exploratory,3.5053366140361963,поза наперед оголошеною сім'єю; не коригується,False,False,2.8299229236396717,3.1412767607061465,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B3,P,bursty,4.215891;3.603802;3.076571;5.315356;4.608166;4.884734;4.355385;4.112688;3.606982;3.508650;3.662943;3.925424;3.300054;4.690167;3.281250;2.854134;3.395813,4.178572882241674,3.6449594967572527,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+3.64; +4.18]): різниця просто не встановлена,False,pre-declared,4.236491844176629,,True,False,3.6033010445816847,3.905765433874796,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,0.0004999500049995,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,True,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B4,B4t,bursty,-1.505730;-0.780811;-0.590933;-0.658663;-2.379440;-1.295171;-3.446271;-2.059763;-1.225220;-2.316138;-1.994317;-3.625980;-2.898485;-1.385626;-0.835343;-0.553567;-0.861768,-1.2964171324677844,-2.066635717277546,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-2.07; -1.30]): різниця просто не встановлена,False,pre-declared,-1.2313371919741989,,True,False,-2.142736260183923,-1.6713662029720773,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,0.0004999500049995,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,True,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B4,P,bursty,-0.959539;-0.301478;0.015915;-0.453641;-0.945962;0.278020;-1.824018;-1.630819;-0.331365;-1.637855;-1.092682;-3.623764;-1.955033;-0.574531;0.061092;0.019648;-0.460906,-0.5394903617877475,-1.314455997975294,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-1.31; -0.54]): різниця просто не встановлена,False,pre-declared,-0.48000903786594906,,True,True,-1.4017158313139513,-0.9068775298034287,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,0.0005999400059994001,0.0007999200079992001,0.0005999400059994001,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",0.0006561279296875,,,True,True,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B4t,P,bursty,0.546191;0.479333;0.606848;0.205022;1.433478;1.573191;1.622253;0.428944;0.893855;0.678283;0.901635;0.002216;0.943452;0.811095;0.896436;0.573214;0.400862,0.9468124925120951,0.5923271598139197,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+0.59; +0.95]): різниця просто не встановлена,False,pre-declared,0.9829936510207058,,True,False,0.5632369462956031,0.7644886731686485,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,0.0004999500049995,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,True,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B0a-R,clean,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.0,0.0,0.5,еквівалентність у межах ±0.5 показана (90% CI [+0.00; +0.00]),True,exploratory,0.0,поза наперед оголошеною сім'єю; не коригується,False,False,0.0,0.0,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B0d,clean,26.829842;21.440780;27.828781;19.552262;25.243061;24.740843;22.977786;28.387002;27.320771;26.182223;27.228153;23.632060;24.867353;25.480284;22.162347;28.232529;26.888778,26.190396530413462,24.228493069848064,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+24.23; +26.19]): різниця просто не встановлена,False,exploratory,26.360711416515993,поза наперед оголошеною сім'єю; не коригується,False,False,24.029571816577306,25.2349915092082,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B1,clean,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.0,0.0,0.5,еквівалентність у межах ±0.5 показана (90% CI [+0.00; +0.00]),True,exploratory,0.0,поза наперед оголошеною сім'єю; не коригується,False,False,0.0,0.0,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B2,clean,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.0,0.0,0.5,еквівалентність у межах ±0.5 показана (90% CI [+0.00; +0.00]),True,exploratory,0.0,поза наперед оголошеною сім'єю; не коригується,False,False,0.0,0.0,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B3,clean,26.829842;21.440780;27.828781;19.552262;25.243061;24.740843;22.977786;28.387002;27.320771;26.182223;27.228153;23.632060;24.867353;25.480284;22.162347;28.232529;26.888778,26.190396530413462,24.228493069848064,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+24.23; +26.19]): різниця просто не встановлена,False,exploratory,26.360711416515993,поза наперед оголошеною сім'єю; не коригується,False,False,24.029571816577306,25.2349915092082,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B4,clean,26.829842;21.440780;27.828781;19.552262;25.243061;24.740843;22.977786;28.387002;27.320771;26.182223;27.228153;23.632060;24.867353;25.480284;22.162347;28.232529;26.888778,26.190396530413462,24.228493069848064,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+24.23; +26.19]): різниця просто не встановлена,False,exploratory,26.360711416515993,поза наперед оголошеною сім'єю; не коригується,False,False,24.029571816577306,25.2349915092082,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
