bit_exact,channel,channel_axis,channel_plan,channel_value,clip,corrected_symbols,coverage,estimated_fraction,frame_id,impaired,job_id,max_age_frames,method,mse_full,payload_bytes,provenance,psnr_full,psnr_verified,rasters,repetition,resynchronised,scenario,scenario_label,scene,ssim_full,ssim_verified,stale_fraction,status_filler,status_header_invalid,status_header_unrecoverable,status_no_sync,status_payload_unrecoverable,status_raster_dropped,status_verified,symbol_error_denominator,symbol_errors_pre_fec,sync_found,t_frame,trace_id,units_rejected,units_sent,units_verified,wire_bytes,x_authenticated,x_channel_trace,x_combine,x_coverage_meaning,x_filler_units,x_rasters_delivered,x_repetitions_received,x_repetitions_sent,x_segments,x_units_from_other_frames,x_units_per_raster
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,37,False,7a8bd7e31202580d,0.0,B0a-R,42.425984700520836,0,synthetic,31.854484298536914,31.854484298536914,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9424133494809736,0.9424133494809736,0.0,,,,,,,,0,nan,True,37,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,38,False,7a8bd7e31202580d,0.0,B0a-R,40.86053466796875,0,synthetic,32.01776315707329,32.01776315707329,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9424539967618526,0.9424539967618526,0.0,,,,,,,,0,nan,True,38,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,39,False,7a8bd7e31202580d,0.0,B0a-R,41.764017740885414,0,synthetic,31.922780892941113,31.922780892941113,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9418934856405373,0.9418934856405373,0.0,,,,,,,,0,nan,True,39,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,0,False,04926afe24e3ee4b,0.0,B0a-R,43.400065104166664,0,synthetic,31.755899798724705,31.755899798724705,3,1,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9389727697295855,0.9389727697295855,0.0,,,,,,,,0,nan,True,0,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,1,False,04926afe24e3ee4b,0.0,B0a-R,41.10162353515625,0,synthetic,31.992213837988096,31.992213837988096,3,1,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9393546233551987,0.9393546233551987,0.0,,,,,,,,0,nan,True,1,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,2,False,04926afe24e3ee4b,0.0,B0a-R,42.05181884765625,0,synthetic,31.892955759915928,31.892955759915928,3,1,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9389377229902259,0.9389377229902259,0.0,,,,,,,,0,nan,True,2,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,3,False,04926afe24e3ee4b,0.0,B0a-R,43.476969401041664,0,synthetic,31.748210972631256,31.748210972631256,3,1,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9386584757722032,0.9386584757722032,0.0,,,,,,,,0,nan,True,3,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,4,False,04926afe24e3ee4b,0.0,B0a-R,42.163655598958336,0,synthetic,31.881421035962774,31.881421035962774,3,1,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9387989510090594,0.9387989510090594,0.0,,,,,,,,0,nan,True,4,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,5,False,04926afe24e3ee4b,0.0,B0a-R,42.001485188802086,0,synthetic,31.898157133772166,31.898157133772166,3,1,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9386089471917566,0.9386089471917566,0.0,,,,,,,,0,nan,True,5,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,6,False,04926afe24e3ee4b,0.0,B0a-R,41.87591552734375,0,synthetic,31.911160457990814,31.911160457990814,3,1,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9386978530223814,0.9386978530223814,0.0,,,,,,,,0,nan,True,6,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,median,"picture displayed, not verified",,,3,3,,,
