authenticated,channel,coverage_meaning,failures,hi,lo,mean,method,metric,n_bit_exact_excluded,n_failed,n_observations,n_scenes,n_sources,n_units,unit_of_independence
True,harsh,,"{""no_sync"": 289, ""deadline_miss"": 1071}",nan,nan,nan,B4t,psnr_full,0,1360,0,0,0,0,scene
True,harsh,,"{""no_sync"": 379, ""deadline_miss"": 981}",nan,nan,nan,P,psnr_full,0,1360,0,0,0,0,scene
False,harsh,,"{""no_sync"": 60}",0.2950637395400889,0.25574624273273683,0.275937065242627,B0a,ssim_full,0,60,1300,17,1,17,scene
False,harsh,,{},0.40296985282894693,0.36120845125173556,0.38270927862909604,B0a-R,ssim_full,0,0,1360,17,1,17,scene
False,harsh,,"{""no_sync"": 276, ""deadline_miss"": 1084}",nan,nan,nan,B0d,ssim_full,0,1360,0,0,0,0,scene
False,harsh,,"{""no_sync"": 60}",0.2561083176994911,0.2244884182349695,0.2413374158000839,B1,ssim_full,0,60,1300,17,1,17,scene
False,harsh,,"{""no_sync"": 60}",0.2557825187518858,0.2242432631276659,0.24117470119174697,B2,ssim_full,0,60,1300,17,1,17,scene
True,harsh,,"{""no_sync"": 218, ""deadline_miss"": 1142}",nan,nan,nan,B3,ssim_full,0,1360,0,0,0,0,scene
True,harsh,,"{""no_sync"": 276, ""deadline_miss"": 1084}",nan,nan,nan,B4,ssim_full,0,1360,0,0,0,0,scene
True,harsh,,"{""no_sync"": 289, ""deadline_miss"": 1071}",nan,nan,nan,B4t,ssim_full,0,1360,0,0,0,0,scene
True,harsh,,"{""no_sync"": 379, ""deadline_miss"": 981}",nan,nan,nan,P,ssim_full,0,1360,0,0,0,0,scene
False,harsh,"картинка показана, але НЕ автентифікована","{""no_sync"": 60}",1.0,1.0,1.0,B0a,coverage,0,60,1300,17,1,17,scene
False,harsh,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B0a-R,coverage,0,0,1360,17,1,17,scene
False,harsh,"картинка показана, але НЕ автентифікована","{""no_sync"": 276, ""deadline_miss"": 1084}",nan,nan,nan,B0d,coverage,0,1360,0,0,0,0,scene
False,harsh,"картинка показана, але НЕ автентифікована","{""no_sync"": 60}",1.0,1.0,1.0,B1,coverage,0,60,1300,17,1,17,scene
False,harsh,"картинка показана, але НЕ автентифікована","{""no_sync"": 60}",1.0,1.0,1.0,B2,coverage,0,60,1300,17,1,17,scene
True,harsh,,"{""no_sync"": 218, ""deadline_miss"": 1142}",nan,nan,nan,B3,coverage,0,1360,0,0,0,0,scene
True,harsh,,"{""no_sync"": 276, ""deadline_miss"": 1084}",nan,nan,nan,B4,coverage,0,1360,0,0,0,0,scene
True,harsh,,"{""no_sync"": 289, ""deadline_miss"": 1071}",nan,nan,nan,B4t,coverage,0,1360,0,0,0,0,scene
True,harsh,,"{""no_sync"": 379, ""deadline_miss"": 981}",nan,nan,nan,P,coverage,0,1360,0,0,0,0,scene
False,harsh,,"{""no_sync"": 60}",16.09940041720745,15.520825143575722,15.811695095701607,B0a,psnr_verified,0,60,1300,17,1,17,scene
