availability,coverage,label,order,psnr_displayed,psnr_full,scene,step
1.0,0.8333333333333334,+ BAWP = P,fwd,23.339552850280654,23.339552850280654,uav:sea_open,5
1.0,0.7994791666666666,+ BAWP = P,fwd,22.911896940693335,22.911896940693335,uav:shoreline,5
1.0,0.8489583333333334,+ BAWP = P,fwd,26.801507525441355,26.801507525441355,uav:sky_horizon,5
1.0,0.78125,+ BAWP = P,fwd,25.289448833639643,25.289448833639643,uav:spit_far,5
1.0,0.7734375,+ BAWP = P,fwd,22.841265082980332,22.841265082980332,uav:val_coast_curve,5
1.0,0.8411458333333334,+ BAWP = P,fwd,27.319073725287314,27.319073725287314,uav:val_sand_texture,5
1.0,0.875,+ BAWP = P,fwd,22.62702090832686,22.62702090832686,uav:val_treeline,5
1.0,0.8385416666666666,+ BAWP = P,fwd,22.920010604951432,22.920010604951432,uav:village,5
0.9583333333333334,0.6927083333333334,B4 (база),rev,20.658272066643708,20.493217661555946,uav:cal_canopy_mix,0
0.875,0.7083333333333334,B4 (база),rev,27.871979028537698,27.212923502191618,uav:cal_dune_flat,0
0.875,0.6458333333333334,B4 (база),rev,21.304402514348407,20.567140266691762,uav:cal_sea_edge,0
0.9583333333333334,0.7447916666666666,B4 (база),rev,28.452916505347783,27.96034548686336,uav:cal_water_east,0
0.9166666666666666,0.6302083333333334,B4 (база),rev,21.30485051353294,20.85034268623868,uav:dune_fast,0
1.0,0.7604166666666666,B4 (база),rev,23.16575329277262,23.16575329277262,uav:dune_forest_edge,0
0.9583333333333334,0.734375,B4 (база),rev,23.527777452018267,23.27908061626788,uav:dune_ridge,0
0.9166666666666666,0.6979166666666666,B4 (база),rev,20.342593078699394,20.207585459097672,uav:forest_canopy,0
1.0,0.7916666666666666,B4 (база),rev,21.995272470347373,21.995272470347373,uav:forest_fast,0
0.9166666666666666,0.78125,B4 (база),rev,23.48481915793681,22.936025430032952,uav:sea_open,0
0.9583333333333334,0.6614583333333334,B4 (база),rev,20.023961043510663,19.851068387266633,uav:shoreline,0
1.0,0.6979166666666666,B4 (база),rev,22.03870406700669,22.03870406700669,uav:sky_horizon,0
0.9583333333333334,0.7083333333333334,B4 (база),rev,22.691685004080426,22.343211788304455,uav:spit_far,0
0.9583333333333334,0.640625,B4 (база),rev,20.970318659796124,20.66051947247084,uav:val_coast_curve,0
0.9583333333333334,0.8177083333333334,B4 (база),rev,27.79961717236314,27.422327847983606,uav:val_sand_texture,0
0.9166666666666666,0.75,B4 (база),rev,22.785774349086807,22.308992291711437,uav:val_treeline,0
