channel,channel_axis,channel_value,clip,clip_hash,config_id,detail,job_id,method,n_frames,n_frames_done,profile_id,repetition,scene,status,trace_id,wall_s
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,ea886f07305ea700,B0a-R,16,16,7fe30b1136,2,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep2|seed20240909,1.3686
bursty,,nan,clip_road_slow_v0,31109acf7c9709fceafb84af73d8a3a7005193f8772240f4547251b3ffc052c9,fe45d509310b99d4,,c46c73bb23fae34a,P,16,16,f6706417e8,1,synthetic:road-v0,ok,bursty|clip_road_slow_v0|bursty|rep1|seed20240909,12.1182
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,8e152056e777325e,B0a-R,16,16,7fe30b1136,3,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep3|seed20240909,1.3692
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,f9f34793d33cf93c,B0a-R,16,16,7fe30b1136,4,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep4|seed20240909,1.2608
bursty,,nan,clip_road_slow_v0,31109acf7c9709fceafb84af73d8a3a7005193f8772240f4547251b3ffc052c9,fe45d509310b99d4,,ce1c50149d798486,P,16,16,f6706417e8,2,synthetic:road-v0,ok,bursty|clip_road_slow_v0|bursty|rep2|seed20240909,12.164
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,1b31ccce1120bb99,B0a-R,16,16,7fe30b1136,0,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep0|seed20240909,1.3969
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,69a2b1eb9921b5e6,B0a-R,16,16,7fe30b1136,1,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep1|seed20240909,1.3378
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,60984b26d4022d5a,B0a-R,16,16,7fe30b1136,2,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep2|seed20240909,1.3712
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,c54539f5ce58f6e2,B0a-R,16,16,7fe30b1136,3,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep3|seed20240909,1.4091
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,0a167170538da9a5,B0a-R,16,16,7fe30b1136,4,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep4|seed20240909,1.4304
bursty,,nan,clip_road_slow_v0,31109acf7c9709fceafb84af73d8a3a7005193f8772240f4547251b3ffc052c9,fe45d509310b99d4,,b73782ea4699ada0,P,16,16,f6706417e8,4,synthetic:road-v0,ok,bursty|clip_road_slow_v0|bursty|rep4|seed20240909,12.9335
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,c6b77b5b7439e1f6,B0d,16,16,7fe30b1136,0,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep0|seed20240909,3.2681
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,5baa518c66341ec3,B0d,16,16,7fe30b1136,1,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep1|seed20240909,3.2281
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,d2d392b76fa2e8b2,B0d,16,16,7fe30b1136,2,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep2|seed20240909,3.3129
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,4b4aed537e8d6bf3,B0d,16,16,7fe30b1136,3,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep3|seed20240909,3.1624
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,cf5e4cec609aa247,B0d,16,16,7fe30b1136,4,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep4|seed20240909,3.288
mild,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,495bd5d65180df35,B0d,16,16,7fe30b1136,1,synthetic:road-v5,ok,mild|clip_road_fast_v5|mild|rep1|seed20240909,3.4146
mild,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,9b27eb6dfb947529,B0d,16,16,7fe30b1136,0,synthetic:road-v5,ok,mild|clip_road_fast_v5|mild|rep0|seed20240909,3.5727
mild,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,1158efce0b2901b7,B0d,16,16,7fe30b1136,2,synthetic:road-v5,ok,mild|clip_road_fast_v5|mild|rep2|seed20240909,3.4926
mild,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,c38b920784373505,B0d,16,16,7fe30b1136,4,synthetic:road-v5,ok,mild|clip_road_fast_v5|mild|rep4|seed20240909,3.3002
mild,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,048351a331b70138,B0d,16,16,7fe30b1136,3,synthetic:road-v5,ok,mild|clip_road_fast_v5|mild|rep3|seed20240909,3.458
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,14ba8c6e2c637249,B1,16,16,7fe30b1136,0,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep0|seed20240909,0.308
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,ad274ba4cfb5ae18,B1,16,16,7fe30b1136,1,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep1|seed20240909,0.3275
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,a4fff4747b752d76,B1,16,16,7fe30b1136,2,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep2|seed20240909,0.3473
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,f7e5e1805bf29a98,B1,16,16,7fe30b1136,3,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep3|seed20240909,0.3806
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,33a2a383498085b5,B1,16,16,7fe30b1136,4,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep4|seed20240909,0.2859
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,1e5664fd2c29ba23,B0d,16,16,7fe30b1136,0,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep0|seed20240909,2.3067
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,5288a2edad33cfb8,B0d,16,16,7fe30b1136,1,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep1|seed20240909,2.1422
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,b11da680ea8c37c1,B0d,16,16,7fe30b1136,2,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep2|seed20240909,2.1487
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,ab0bd2a98120cc95,B0d,16,16,7fe30b1136,4,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep4|seed20240909,2.1082
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,fc1261d2e2e10f81,B0d,16,16,7fe30b1136,3,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep3|seed20240909,2.1845
mild,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,0dce61c1c82fedd7,B1,16,16,7fe30b1136,0,synthetic:road-v5,ok,mild|clip_road_fast_v5|mild|rep0|seed20240909,0.4844
moderate,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,b9a85d5182690c10,B0d,16,16,7fe30b1136,4,synthetic:road-v5,ok,moderate|clip_road_fast_v5|moderate|rep4|seed20240909,5.2621
mild,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,6f6930689f27520d,B1,16,16,7fe30b1136,1,synthetic:road-v5,ok,mild|clip_road_fast_v5|mild|rep1|seed20240909,0.5396
mild,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,a620a4646b22cad8,B1,16,16,7fe30b1136,2,synthetic:road-v5,ok,mild|clip_road_fast_v5|mild|rep2|seed20240909,0.4989
mild,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,1787a2c55be1b46e,B1,16,16,7fe30b1136,3,synthetic:road-v5,ok,mild|clip_road_fast_v5|mild|rep3|seed20240909,0.5106
mild,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,644819d8dec2d473,B1,16,16,7fe30b1136,4,synthetic:road-v5,ok,mild|clip_road_fast_v5|mild|rep4|seed20240909,0.5241
moderate,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,60614b6fbac4437b,B0d,16,16,7fe30b1136,0,synthetic:road-v5,ok,moderate|clip_road_fast_v5|moderate|rep0|seed20240909,5.7589
moderate,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,9083868dae3885d9,B1,16,16,7fe30b1136,1,synthetic:road-v5,ok,moderate|clip_road_fast_v5|moderate|rep1|seed20240909,0.5431
moderate,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,e386a1fe445fe95d,B1,16,16,7fe30b1136,0,synthetic:road-v5,ok,moderate|clip_road_fast_v5|moderate|rep0|seed20240909,0.618
moderate,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,2884c7abffe18ca4,B0d,16,16,7fe30b1136,2,synthetic:road-v5,ok,moderate|clip_road_fast_v5|moderate|rep2|seed20240909,5.7467
moderate,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,a39fe38884d27c83,B1,16,16,7fe30b1136,4,synthetic:road-v5,ok,moderate|clip_road_fast_v5|moderate|rep4|seed20240909,0.4562
moderate,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,84904f3da3050e7b,B1,16,16,7fe30b1136,2,synthetic:road-v5,ok,moderate|clip_road_fast_v5|moderate|rep2|seed20240909,0.5485
moderate,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,dc44146a4cb08cd6,B1,16,16,7fe30b1136,3,synthetic:road-v5,ok,moderate|clip_road_fast_v5|moderate|rep3|seed20240909,0.5344
moderate,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,aaffb9aa926bb030,B0d,16,16,7fe30b1136,1,synthetic:road-v5,ok,moderate|clip_road_fast_v5|moderate|rep1|seed20240909,6.062
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,54cef03a76b739eb,B1,16,16,7fe30b1136,0,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep0|seed20240909,0.5154
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,0f0a66e286357891,B1,16,16,7fe30b1136,3,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep3|seed20240909,0.4561
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,dfa27348e42f615e,B1,16,16,7fe30b1136,1,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep1|seed20240909,0.5558
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,5ad84f1b4d7120ae,B1,16,16,7fe30b1136,2,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep2|seed20240909,0.5081
moderate,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,7e7993b4d84cb77d,B0d,16,16,7fe30b1136,3,synthetic:road-v5,ok,moderate|clip_road_fast_v5|moderate|rep3|seed20240909,6.1483
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,cc31a5890b6be0e6,B1,16,16,7fe30b1136,4,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep4|seed20240909,0.577
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,707a6d39d69b514a,B1,16,16,7fe30b1136,0,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep0|seed20240909,0.5389
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,d2f0e2769c50bbe6,B2,16,16,7fe30b1136,0,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep0|seed20240909,0.3445
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,ec14be1d9641b701,B1,16,16,7fe30b1136,1,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep1|seed20240909,0.5203
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,5124362502b1c30e,B2,16,16,7fe30b1136,2,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep2|seed20240909,0.3223
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,2c58f586f79a2c59,B1,16,16,7fe30b1136,3,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep3|seed20240909,0.5288
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,ca38fc28d50bf5b3,B2,16,16,7fe30b1136,1,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep1|seed20240909,0.3552
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,701f723664215bce,B1,16,16,7fe30b1136,2,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep2|seed20240909,0.5703
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,7e4830eca870f4c5,B0d,16,16,7fe30b1136,0,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep0|seed20240909,6.0431
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,406ea343991e82f8,B2,16,16,7fe30b1136,4,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep4|seed20240909,0.3432
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,04496e60a3815ad1,B2,16,16,7fe30b1136,3,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep3|seed20240909,0.3868
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,b0be720e0fd95fd8,B1,16,16,7fe30b1136,4,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep4|seed20240909,0.6386
mild,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,0e81d21efda91b43,B2,16,16,7fe30b1136,1,synthetic:road-v5,ok,mild|clip_road_fast_v5|mild|rep1|seed20240909,0.5317
mild,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,74e41618bc2362de,B2,16,16,7fe30b1136,0,synthetic:road-v5,ok,mild|clip_road_fast_v5|mild|rep0|seed20240909,0.5924
mild,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,677e95e149c81e45,B2,16,16,7fe30b1136,2,synthetic:road-v5,ok,mild|clip_road_fast_v5|mild|rep2|seed20240909,0.5079
mild,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,8afc3269485467e6,B2,16,16,7fe30b1136,4,synthetic:road-v5,ok,mild|clip_road_fast_v5|mild|rep4|seed20240909,0.4964
mild,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,85ab0916caf8dd3e,B2,16,16,7fe30b1136,3,synthetic:road-v5,ok,mild|clip_road_fast_v5|mild|rep3|seed20240909,0.5599
moderate,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,f186d939f294eaf4,B2,16,16,7fe30b1136,2,synthetic:road-v5,ok,moderate|clip_road_fast_v5|moderate|rep2|seed20240909,0.5269
moderate,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,236bfe4e21fcb5f4,B2,16,16,7fe30b1136,1,synthetic:road-v5,ok,moderate|clip_road_fast_v5|moderate|rep1|seed20240909,0.5624
moderate,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,c08676afc2825947,B2,16,16,7fe30b1136,4,synthetic:road-v5,ok,moderate|clip_road_fast_v5|moderate|rep4|seed20240909,0.5208
moderate,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,6f507d107b24b6c2,B2,16,16,7fe30b1136,0,synthetic:road-v5,ok,moderate|clip_road_fast_v5|moderate|rep0|seed20240909,0.6161
moderate,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,69d8ab09e73b0191,B2,16,16,7fe30b1136,3,synthetic:road-v5,ok,moderate|clip_road_fast_v5|moderate|rep3|seed20240909,0.5631
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,2444bd8787116f2b,B2,16,16,7fe30b1136,0,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep0|seed20240909,0.5816
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,abc43212f65b3f7e,B2,16,16,7fe30b1136,1,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep1|seed20240909,0.5073
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,ae6f588e849de9dd,B2,16,16,7fe30b1136,3,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep3|seed20240909,0.4624
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,89c4dc34b835016e,B2,16,16,7fe30b1136,2,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep2|seed20240909,0.5839
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,7b8def68aac0af66,B2,16,16,7fe30b1136,1,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep1|seed20240909,0.4629
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,3fdab7f93482aac4,B2,16,16,7fe30b1136,4,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep4|seed20240909,0.5622
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,c1302f7dcf53c2a8,B2,16,16,7fe30b1136,3,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep3|seed20240909,0.4408
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,9c8d95dedfadc6ec,B2,16,16,7fe30b1136,0,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep0|seed20240909,0.5915
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,763d394a00a41c8c,B2,16,16,7fe30b1136,2,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep2|seed20240909,0.5752
harsh,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,ea74fe446f040744,B2,16,16,7fe30b1136,4,synthetic:road-v5,ok,harsh|clip_road_fast_v5|harsh|rep4|seed20240909,0.5628
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,d968db6b2664abec,B0d,16,16,7fe30b1136,1,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep1|seed20240909,5.6475
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,6159e7f2cb945401,B0d,16,16,7fe30b1136,3,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep3|seed20240909,5.6974
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,d0d7c784185d2b22,B0d,16,16,7fe30b1136,4,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep4|seed20240909,5.7494
bursty,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,0fdbcf96249e2f78,B0d,16,16,7fe30b1136,2,synthetic:road-v5,ok,bursty|clip_road_fast_v5|bursty|rep2|seed20240909,6.2972
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,9967dca4f62a2ce8,B3,16,16,7fe30b1136,1,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep1|seed20240909,1.7978
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,f7b61e7f583ab1a4,B3,16,16,7fe30b1136,0,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep0|seed20240909,1.8598
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,1b49416aebe9efb2,B3,16,16,7fe30b1136,3,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep3|seed20240909,1.8188
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,66fcfe14216721f5,B3,16,16,7fe30b1136,2,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep2|seed20240909,1.8649
clean,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,4c868095a8172a42,B3,16,16,7fe30b1136,4,synthetic:road-v5,ok,clean|clip_road_fast_v5|clean|rep4|seed20240909,1.8613
mild,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,85f562d04cad55d5,B3,16,16,7fe30b1136,1,synthetic:road-v5,ok,mild|clip_road_fast_v5|mild|rep1|seed20240909,1.8169
mild,,nan,clip_road_fast_v5,16a91a9c089d79785f35f5af495f6bfc69a7861de7b61296c2b7fb3024e929cf,fe45d509310b99d4,,0fb19ff0bb0f7a95,B3,16,16,7fe30b1136,3,synthetic:road-v5,ok,mild|clip_road_fast_v5|mild|rep3|seed20240909,1.8401
