availability,coverage,label,order,psnr_displayed,psnr_full,scene,step
1.0,0.578125,+ менша одиниця 640→320 Б,rev,29.97243901083779,29.97243901083779,synthetic:smooth-v0,3
1.0,0.6432291666666666,+ менша одиниця 640→320 Б,rev,30.785792085667847,30.785792085667847,synthetic:targets-v0,3
1.0,0.5833333333333334,+ менша одиниця 640→320 Б,rev,27.980329364600788,27.980329364600788,synthetic:targets-v7,3
1.0,0.6927083333333334,+ сильніший FEC nsym 96→128,rev,24.505487488862936,24.505487488862936,synthetic:clouds-v0,4
1.0,0.8619791666666666,+ сильніший FEC nsym 96→128,rev,28.926805564503468,28.926805564503468,synthetic:clouds-v4,4
1.0,0.75,+ сильніший FEC nsym 96→128,rev,22.26484124446351,22.26484124446351,synthetic:edges-v0,4
1.0,0.8307291666666666,+ сильніший FEC nsym 96→128,rev,24.869769990793305,24.869769990793305,synthetic:edges-v9,4
1.0,0.8411458333333334,+ сильніший FEC nsym 96→128,rev,17.218995764120468,17.218995764120468,synthetic:grid-v0,4
0.9583333333333334,0.7395833333333334,+ сильніший FEC nsym 96→128,rev,30.190543708225558,29.98012935975723,synthetic:horizon-v0,4
1.0,0.8020833333333334,+ сильніший FEC nsym 96→128,rev,31.968731849510245,31.968731849510245,synthetic:horizon-v3,4
1.0,0.7864583333333334,+ сильніший FEC nsym 96→128,rev,21.70729884526844,21.70729884526844,synthetic:illumination-v0,4
0.9583333333333334,0.7604166666666666,+ сильніший FEC nsym 96→128,rev,31.473960769369512,31.473960769369512,synthetic:lowlight-v0,4
1.0,0.8489583333333334,+ сильніший FEC nsym 96→128,rev,35.73938702937358,35.73938702937358,synthetic:lowlight-v8,4
1.0,0.7890625,+ сильніший FEC nsym 96→128,rev,23.653677526233647,23.653677526233647,synthetic:road-v0,4
1.0,0.8177083333333334,+ сильніший FEC nsym 96→128,rev,26.39189268376425,26.39189268376425,synthetic:road-v5,4
1.0,0.7604166666666666,+ сильніший FEC nsym 96→128,rev,33.05386462157623,33.05386462157623,synthetic:smooth-v0,4
1.0,0.765625,+ сильніший FEC nsym 96→128,rev,31.318920917593058,31.318920917593058,synthetic:targets-v0,4
1.0,0.7161458333333334,+ сильніший FEC nsym 96→128,rev,29.292486962014262,29.292486962014262,synthetic:targets-v7,4
1.0,0.6901041666666666,+ нижча якість 12→8 = P,rev,23.263393037595637,23.263393037595637,synthetic:clouds-v0,5
1.0,0.8645833333333334,+ нижча якість 12→8 = P,rev,27.156559099872556,27.156559099872556,synthetic:clouds-v4,5
1.0,0.75,+ нижча якість 12→8 = P,rev,21.5725874763705,21.5725874763705,synthetic:edges-v0,5
1.0,0.8359375,+ нижча якість 12→8 = P,rev,23.69833997254979,23.69833997254979,synthetic:edges-v9,5
1.0,0.8385416666666666,+ нижча якість 12→8 = P,rev,16.758053493960293,16.758053493960293,synthetic:grid-v0,5
0.9583333333333334,0.7421875,+ нижча якість 12→8 = P,rev,28.698007530119668,28.489186344736257,synthetic:horizon-v0,5
1.0,0.8020833333333334,+ нижча якість 12→8 = P,rev,29.816315569234362,29.816315569234362,synthetic:horizon-v3,5
1.0,0.7864583333333334,+ нижча якість 12→8 = P,rev,20.861626176135317,20.861626176135317,synthetic:illumination-v0,5
0.9583333333333334,0.765625,+ нижча якість 12→8 = P,rev,31.338618533608308,31.338618533608308,synthetic:lowlight-v0,5
1.0,0.8385416666666666,+ нижча якість 12→8 = P,rev,32.9770742251494,32.9770742251494,synthetic:lowlight-v8,5
1.0,0.7838541666666666,+ нижча якість 12→8 = P,rev,22.951610000517547,22.951610000517547,synthetic:road-v0,5
1.0,0.8203125,+ нижча якість 12→8 = P,rev,25.781151848524573,25.781151848524573,synthetic:road-v5,5
1.0,0.7604166666666666,+ нижча якість 12→8 = P,rev,31.2398305402059,31.2398305402059,synthetic:smooth-v0,5
1.0,0.7630208333333334,+ нижча якість 12→8 = P,rev,29.722681225684582,29.722681225684582,synthetic:targets-v0,5
1.0,0.71875,+ нижча якість 12→8 = P,rev,27.877979682006043,27.877979682006043,synthetic:targets-v7,5
