authenticated,channel,coverage_meaning,failures,hi,lo,mean,method,metric,n_bit_exact_excluded,n_failed,n_observations,n_scenes,n_sources,n_units,unit_of_independence
True,mild,,"{""capacity"": 80}",1.0,0.85,0.95,B4,availability,0,80,1520,20,20,20,scene
True,mild,,"{""capacity"": 80}",1.0,0.85,0.95,B4t,availability,0,80,1520,20,20,20,scene
True,mild,,"{""capacity"": 160}",1.0,0.75,0.9,P,availability,0,160,1440,20,20,20,scene
False,mild,,{},30.377238516778828,27.950416960462967,29.193483322649268,B0a,psnr_displayed,0,0,1600,20,20,20,scene
False,mild,,{},30.780090088457907,28.22626036008664,29.533319528603876,B0a-R,psnr_displayed,0,0,1600,20,20,20,scene
False,mild,,"{""capacity"": 80}",32.882718342175195,27.69693294801303,30.533953362431834,B0d,psnr_displayed,0,80,1520,20,20,20,scene
False,mild,,{},29.32766480938028,27.006429945670426,28.1916962213731,B1,psnr_displayed,0,0,1600,20,20,20,scene
False,mild,,{},29.31420125994181,26.993419198130415,28.17740666286493,B2,psnr_displayed,0,0,1600,20,20,20,scene
True,mild,,{},33.02702992780319,29.26511165550549,31.183555513102544,B3,psnr_displayed,0,0,1600,20,20,20,scene
True,mild,,"{""capacity"": 80}",32.882718342175195,27.69693294801303,30.533953362431834,B4,psnr_displayed,0,80,1520,20,20,20,scene
True,mild,,"{""capacity"": 80}",30.90523756774,26.113788012315055,28.71292766292578,B4t,psnr_displayed,0,80,1520,20,20,20,scene
True,mild,,"{""capacity"": 160}",29.277688198247944,23.336719875397485,26.502548281770505,P,psnr_displayed,0,160,1440,20,20,20,scene
False,moderate,,{},22.458893650265217,20.3893511542477,21.484627144566545,B0a,psnr_full,0,0,1600,20,20,20,scene
False,moderate,,{},25.124051450588567,22.574183765972617,23.93143691525964,B0a-R,psnr_full,0,0,1600,20,20,20,scene
False,moderate,,"{""no_sync"": 3, ""deadline_miss"": 3, ""capacity"": 80}",30.81351929838942,26.707767552507363,28.743769861629403,B0d,psnr_full,0,86,1514,19,19,19,scene
False,moderate,,{},21.701969709344432,19.603151272990356,20.69923916573296,B1,psnr_full,0,0,1600,20,20,20,scene
False,moderate,,{},21.61401368025985,19.540326950269932,20.622569620677133,B2,psnr_full,0,0,1600,20,20,20,scene
True,moderate,,"{""deadline_miss"": 298, ""no_sync"": 30}",33.03010363359621,29.268678933819704,31.18870648907266,B3,psnr_full,0,328,1272,20,20,20,scene
True,moderate,,"{""no_sync"": 8, ""deadline_miss"": 14, ""capacity"": 80}",29.787023698739947,25.927036190386406,27.86005072756061,B4,psnr_full,0,102,1498,19,19,19,scene
True,moderate,,"{""no_sync"": 2, ""capacity"": 80}",30.85844420908363,27.26014101601652,29.103142225433466,B4t,psnr_full,0,82,1518,19,19,19,scene
True,moderate,,"{""capacity"": 160}",29.83606627777993,25.764306618838383,27.863196416129753,P,psnr_full,0,160,1440,18,18,18,scene
False,moderate,,{},0.6697302055199774,0.5565347423816775,0.6117806532559275,B0a,ssim_full,0,0,1600,20,20,20,scene
False,moderate,,{},0.7770203868160616,0.6811670362462295,0.7301829039163393,B0a-R,ssim_full,0,0,1600,20,20,20,scene
False,moderate,,"{""no_sync"": 3, ""deadline_miss"": 3, ""capacity"": 80}",0.8814705412860369,0.8466182468203022,0.8650013583929891,B0d,ssim_full,0,86,1514,19,19,19,scene
False,moderate,,{},0.603594586797393,0.4822685222974352,0.5406206814336934,B1,ssim_full,0,0,1600,20,20,20,scene
False,moderate,,{},0.6030331670221765,0.48066640418105394,0.5394317222257428,B2,ssim_full,0,0,1600,20,20,20,scene
True,moderate,,"{""deadline_miss"": 298, ""no_sync"": 30}",0.9135213583479261,0.8873786814511568,0.9021323603528362,B3,ssim_full,0,328,1272,20,20,20,scene
True,moderate,,"{""no_sync"": 8, ""deadline_miss"": 14, ""capacity"": 80}",0.8738628366515007,0.8388934579300066,0.8571868754853198,B4,ssim_full,0,102,1498,19,19,19,scene
True,moderate,,"{""no_sync"": 2, ""capacity"": 80}",0.8739263360860884,0.8501649153865034,0.8628371302474674,B4t,ssim_full,0,82,1518,19,19,19,scene
True,moderate,,"{""capacity"": 160}",0.8379654701050064,0.795460839621644,0.8181092962276388,P,ssim_full,0,160,1440,18,18,18,scene
False,moderate,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B0a,coverage,0,0,1600,20,20,20,scene
False,moderate,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B0a-R,coverage,0,0,1600,20,20,20,scene
False,moderate,"картинка показана, але НЕ автентифікована","{""no_sync"": 3, ""deadline_miss"": 3, ""capacity"": 80}",0.9208146929824561,0.8929735471491227,0.9066694078947368,B0d,coverage,0,86,1514,19,19,19,scene
False,moderate,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B1,coverage,0,0,1600,20,20,20,scene
False,moderate,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B2,coverage,0,0,1600,20,20,20,scene
True,moderate,,"{""deadline_miss"": 298, ""no_sync"": 30}",1.0,1.0,1.0,B3,coverage,0,328,1272,20,20,20,scene
True,moderate,,"{""no_sync"": 8, ""deadline_miss"": 14, ""capacity"": 80}",0.8841937265037596,0.8653627721647871,0.8746726190476192,B4,coverage,0,102,1498,19,19,19,scene
True,moderate,,"{""no_sync"": 2, ""capacity"": 80}",0.9842391164679277,0.9742601735968337,0.9794414319490133,B4t,coverage,0,82,1518,19,19,19,scene
True,moderate,,"{""capacity"": 160}",0.9616319444444444,0.949565972222222,0.9557291666666666,P,coverage,0,160,1440,18,18,18,scene
False,moderate,,{},22.458893650265217,20.3893511542477,21.484627144566545,B0a,psnr_verified,0,0,1600,20,20,20,scene
False,moderate,,{},25.124051450588567,22.574183765972617,23.93143691525964,B0a-R,psnr_verified,0,0,1600,20,20,20,scene
False,moderate,,"{""no_sync"": 3, ""deadline_miss"": 3, ""capacity"": 80}",33.38048454963143,29.687727271159915,31.59872806833485,B0d,psnr_verified,0,86,1514,19,19,19,scene
False,moderate,,{},21.701969709344432,19.603151272990356,20.69923916573296,B1,psnr_verified,0,0,1600,20,20,20,scene
False,moderate,,{},21.61401368025985,19.540326950269932,20.622569620677133,B2,psnr_verified,0,0,1600,20,20,20,scene
True,moderate,,"{""deadline_miss"": 298, ""no_sync"": 30}",33.03010363359621,29.268678933819704,31.18870648907266,B3,psnr_verified,0,328,1272,20,20,20,scene
True,moderate,,"{""no_sync"": 8, ""deadline_miss"": 14, ""capacity"": 80}",33.323935760924265,29.637749102237038,31.545877003908505,B4,psnr_verified,0,102,1498,19,19,19,scene
True,moderate,,"{""no_sync"": 2, ""capacity"": 80}",31.329201993447825,27.80892261384645,29.628870301993395,B4t,psnr_verified,0,82,1518,19,19,19,scene
True,moderate,,"{""capacity"": 160}",30.26644122845682,26.260926987026235,28.32399408878318,P,psnr_verified,0,160,1440,18,18,18,scene
False,moderate,,{},1.0,1.0,1.0,B0a,availability,0,0,1600,20,20,20,scene
False,moderate,,{},1.0,1.0,1.0,B0a-R,availability,0,0,1600,20,20,20,scene
False,moderate,,"{""no_sync"": 3, ""deadline_miss"": 3, ""capacity"": 80}",0.9981250000000002,0.845,0.94625,B0d,availability,0,86,1514,20,20,20,scene
False,moderate,,{},1.0,1.0,1.0,B1,availability,0,0,1600,20,20,20,scene
False,moderate,,{},1.0,1.0,1.0,B2,availability,0,0,1600,20,20,20,scene
True,moderate,,"{""deadline_miss"": 298, ""no_sync"": 30}",0.8325000000000001,0.753125,0.795,B3,availability,0,328,1272,20,20,20,scene
True,moderate,,"{""no_sync"": 8, ""deadline_miss"": 14, ""capacity"": 80}",0.9912500000000002,0.8331250000000001,0.93625,B4,availability,0,102,1498,20,20,20,scene
True,moderate,,"{""no_sync"": 2, ""capacity"": 80}",1.0,0.8481249999999999,0.9487500000000001,B4t,availability,0,82,1518,20,20,20,scene
True,moderate,,"{""capacity"": 160}",1.0,0.75,0.9,P,availability,0,160,1440,20,20,20,scene
False,moderate,,{},22.458893650265217,20.3893511542477,21.484627144566545,B0a,psnr_displayed,0,0,1600,20,20,20,scene
False,moderate,,{},25.124051450588567,22.574183765972617,23.93143691525964,B0a-R,psnr_displayed,0,0,1600,20,20,20,scene
False,moderate,,"{""no_sync"": 3, ""deadline_miss"": 3, ""capacity"": 80}",30.241464436905403,25.13966523219102,27.836904031465146,B0d,psnr_displayed,0,86,1514,20,20,20,scene
False,moderate,,{},21.701969709344432,19.603151272990356,20.69923916573296,B1,psnr_displayed,0,0,1600,20,20,20,scene
False,moderate,,{},21.61401368025985,19.540326950269932,20.622569620677133,B2,psnr_displayed,0,0,1600,20,20,20,scene
True,moderate,,"{""deadline_miss"": 298, ""no_sync"": 30}",30.932127648840424,26.46813767909845,28.759002618099988,B3,psnr_displayed,0,328,1272,20,20,20,scene
True,moderate,,"{""no_sync"": 8, ""deadline_miss"": 14, ""capacity"": 80}",29.17574928969575,24.38549198781639,26.923858659365766,B4,psnr_displayed,0,102,1498,20,20,20,scene
True,moderate,,"{""no_sync"": 2, ""capacity"": 80}",30.386789551600742,25.606927669519038,28.196791500702382,B4t,psnr_displayed,0,82,1518,20,20,20,scene
True,moderate,,"{""capacity"": 160}",28.874255519010276,22.974454326285993,26.094440941747354,P,psnr_displayed,0,160,1440,20,20,20,scene
