channel,clip,count,frame_id,job_id,method,repetition,scene,status
harsh,clip_horizon_slow_v0,8,2,6bfd5f80a2bb53df,B0d,2,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,3,6bfd5f80a2bb53df,B0d,2,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,4,6bfd5f80a2bb53df,B0d,2,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,4,5,6bfd5f80a2bb53df,B0d,2,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,1,6,6bfd5f80a2bb53df,B0d,2,synthetic:horizon-v0,raster_dropped
harsh,clip_horizon_slow_v0,8,7,6bfd5f80a2bb53df,B0d,2,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,8,6bfd5f80a2bb53df,B0d,2,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,9,6bfd5f80a2bb53df,B0d,2,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,10,6bfd5f80a2bb53df,B0d,2,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,11,6bfd5f80a2bb53df,B0d,2,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,12,6bfd5f80a2bb53df,B0d,2,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,4,13,6bfd5f80a2bb53df,B0d,2,synthetic:horizon-v0,no_sync
harsh,clip_horizon_slow_v0,8,14,6bfd5f80a2bb53df,B0d,2,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,4,15,6bfd5f80a2bb53df,B0d,2,synthetic:horizon-v0,no_sync
harsh,clip_horizon_slow_v0,4,0,9b7c7c2ebb5988f4,B0d,4,synthetic:horizon-v0,no_sync
harsh,clip_horizon_slow_v0,4,1,9b7c7c2ebb5988f4,B0d,4,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,2,9b7c7c2ebb5988f4,B0d,4,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,3,9b7c7c2ebb5988f4,B0d,4,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,4,9b7c7c2ebb5988f4,B0d,4,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,5,9b7c7c2ebb5988f4,B0d,4,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,6,9b7c7c2ebb5988f4,B0d,4,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,7,9b7c7c2ebb5988f4,B0d,4,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,4,8,9b7c7c2ebb5988f4,B0d,4,synthetic:horizon-v0,no_sync
harsh,clip_horizon_slow_v0,8,9,9b7c7c2ebb5988f4,B0d,4,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,10,9b7c7c2ebb5988f4,B0d,4,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,11,9b7c7c2ebb5988f4,B0d,4,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,12,9b7c7c2ebb5988f4,B0d,4,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,13,9b7c7c2ebb5988f4,B0d,4,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,4,14,9b7c7c2ebb5988f4,B0d,4,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,15,9b7c7c2ebb5988f4,B0d,4,synthetic:horizon-v0,header_unrecoverable
