channel_value,clip,corrected_symbols,coverage,detail,estimated_fraction,frame,frame_id,max_age_frames,method,payload_bytes,psnr_full,psnr_verified,rasters,repetition,scene,ssim_full,ssim_verified,stale_fraction,status,status_auth_failed,status_filler,status_fragment_recovered,status_frame_verified,status_header_invalid,status_header_unrecoverable,status_no_sync,status_payload_unrecoverable,status_raster_dropped,status_verified,symbol_error_denominator,symbol_errors_pre_fec,units_rejected,units_sent,units_verified,wire_bytes,x_est_dx,x_est_dy,x_filler_units,x_fragments,x_fragments_recovered,x_rasters_delivered,x_repetitions_received,x_repetitions_sent,x_segments,x_sync_score,x_units_from_other_frames,x_units_per_raster
nan,clip_text_slow_v0,0.0,1.0,,0.0,11,11.0,0.0,B0a-R,0.0,16.757664630095057,16.757664630095057,3.0,2.0,synthetic:text-v0,0.4511431465585549,0.4511431465585549,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,,,,,,,3.0,3.0,,,,
nan,clip_text_slow_v0,0.0,1.0,,0.0,14,14.0,0.0,B0a-R,0.0,18.13876837865021,18.13876837865021,3.0,2.0,synthetic:text-v0,0.5166093408508313,0.5166093408508313,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,,,,,,,3.0,3.0,,,,
nan,clip_text_slow_v0,0.0,1.0,,0.0,1,1.0,0.0,B0a-R,0.0,16.1891621932839,16.1891621932839,3.0,4.0,synthetic:text-v0,0.5377752939735677,0.5377752939735677,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,,,,,,,3.0,3.0,,,,
nan,clip_text_slow_v0,0.0,1.0,,0.0,4,4.0,0.0,B0a-R,0.0,17.38411892075281,17.38411892075281,3.0,4.0,synthetic:text-v0,0.4901482550257754,0.4901482550257754,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,,,,,,,3.0,3.0,,,,
nan,clip_text_slow_v0,0.0,1.0,,0.0,7,7.0,0.0,B0a-R,0.0,16.66180048745464,16.66180048745464,3.0,4.0,synthetic:text-v0,0.46801596803919937,0.46801596803919937,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,,,,,,,3.0,3.0,,,,
nan,clip_text_slow_v0,0.0,1.0,,0.0,10,10.0,0.0,B0a-R,0.0,17.74787576242073,17.74787576242073,3.0,4.0,synthetic:text-v0,0.5286990062567544,0.5286990062567544,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,,,,,,,3.0,3.0,,,,
nan,clip_text_slow_v0,0.0,1.0,,0.0,13,13.0,0.0,B0a-R,0.0,18.090982196422992,18.090982196422992,3.0,4.0,synthetic:text-v0,0.5312952523742459,0.5312952523742459,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,,,,,,,3.0,3.0,,,,
nan,clip_text_slow_v0,0.0,1.0,,0.0,0,0.0,0.0,B0a-R,0.0,17.946175613537243,17.946175613537243,3.0,3.0,synthetic:text-v0,0.5421219353392076,0.5421219353392076,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,,,,,,,3.0,3.0,,,,
nan,clip_text_slow_v0,0.0,1.0,,0.0,3,3.0,0.0,B0a-R,0.0,17.55347661291018,17.55347661291018,3.0,3.0,synthetic:text-v0,0.5050575033550487,0.5050575033550487,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,,,,,,,3.0,3.0,,,,
nan,clip_text_slow_v0,0.0,1.0,,0.0,6,6.0,0.0,B0a-R,0.0,16.595385789446237,16.595385789446237,3.0,3.0,synthetic:text-v0,0.42190176573411636,0.42190176573411636,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,,,,,,,3.0,3.0,,,,
nan,clip_text_slow_v0,0.0,1.0,,0.0,9,9.0,0.0,B0a-R,0.0,17.244961525511982,17.244961525511982,3.0,3.0,synthetic:text-v0,0.48163798449452905,0.48163798449452905,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,,,,,,,3.0,3.0,,,,
nan,clip_text_slow_v0,0.0,1.0,,0.0,12,12.0,0.0,B0a-R,0.0,15.41376316044606,15.41376316044606,3.0,3.0,synthetic:text-v0,0.3842420787340661,0.3842420787340661,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,,,,,,,3.0,3.0,,,,
nan,clip_text_slow_v0,0.0,1.0,,0.0,15,15.0,0.0,B0a-R,0.0,13.236496730541983,13.236496730541983,3.0,3.0,synthetic:text-v0,0.4079666729708929,0.4079666729708929,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,,,,,,,3.0,3.0,,,,
nan,clip_lowlight_fast_v8,2290.0,0.625,,0.375,2,2.0,0.0,P,667.0,33.76331519793584,33.63431746108611,3.0,1.0,synthetic:lowlight-v8,0.8369118221788426,0.8345762879596658,0.0,ok,,1.0,,,1.0,6.0,,,,10.0,62784.0,0.22499362895005096,7.0,16.0,10.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,1799.0,0.5,,0.5,5,5.0,0.0,P,663.0,29.775893811556,33.8999389299587,3.0,1.0,synthetic:lowlight-v8,0.8263694580664681,0.8394107370053404,0.0,ok,,1.0,,,,3.0,6.0,,,8.0,62784.0,0.373184250764526,9.0,16.0,8.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,3055.0,0.75,,0.25,8,8.0,0.0,P,695.0,33.90597698522858,33.68902604181787,3.0,1.0,synthetic:lowlight-v8,0.8333666884974792,0.8278564079748693,0.0,ok,,1.0,,,,5.0,,,,12.0,62784.0,0.22072502548419978,5.0,16.0,12.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,1746.0,1.0,,0.0,11,11.0,0.0,P,702.0,33.680446139556885,33.680446139556885,3.0,1.0,synthetic:lowlight-v8,0.8210164580714041,0.8210164580714041,0.0,ok,,2.0,,,,,,,,16.0,62784.0,0.07490761977573904,0.0,16.0,16.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,2478.0,0.875,,0.125,14,14.0,0.0,P,667.0,33.87290589275965,33.82935675258607,3.0,1.0,synthetic:lowlight-v8,0.8358401075594522,0.8342042386418207,0.0,ok,,1.0,,,,2.0,,1.0,,14.0,62784.0,0.14357161060142712,3.0,16.0,14.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,3632.0,1.0,,0.0,1,1.0,0.0,P,707.0,33.628448510338984,33.628448510338984,3.0,2.0,synthetic:lowlight-v8,0.8194438725576175,0.8194438725576175,0.0,ok,,2.0,,,,,,,,16.0,62784.0,0.16432530581039756,0.0,16.0,16.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,3493.0,1.0,,0.0,4,4.0,0.0,P,655.0,33.808032219883195,33.808032219883195,3.0,2.0,synthetic:lowlight-v8,0.832248955012845,0.832248955012845,0.0,ok,,2.0,,,,,,,,16.0,62784.0,0.15491207951070338,0.0,16.0,16.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,3010.0,0.8125,,0.1875,7,7.0,0.0,P,715.0,33.926748607252016,33.82482532733155,3.0,2.0,synthetic:lowlight-v8,0.8338660476589593,0.8321214228546407,0.0,ok,,2.0,,,,3.0,,,,13.0,62784.0,0.17995030581039756,3.0,16.0,13.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,2647.0,0.875,,0.125,10,10.0,0.0,P,740.0,33.63339887546114,33.54581974343962,3.0,2.0,synthetic:lowlight-v8,0.8232108739879004,0.8196203059013631,0.0,ok,,1.0,,,,2.0,,1.0,,14.0,62784.0,0.16287589194699287,3.0,16.0,14.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,3705.0,0.9375,,0.0625,13,13.0,0.0,P,694.0,33.62618995914152,33.61561098827466,3.0,2.0,synthetic:lowlight-v8,0.8220990103935019,0.8215462092905791,0.0,ok,,2.0,,,,1.0,,,,15.0,62784.0,0.17921763506625893,1.0,16.0,15.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,3361.0,1.0,,0.0,0,0.0,0.0,P,727.0,33.68156884742583,33.68156884742583,3.0,3.0,synthetic:lowlight-v8,0.8232601468122521,0.8232601468122521,0.0,ok,,2.0,,,,,,,,16.0,62784.0,0.14037015800203873,0.0,16.0,16.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,3633.0,0.8125,,0.1875,3,3.0,0.0,P,652.0,33.73618844935014,33.68667934589067,3.0,3.0,synthetic:lowlight-v8,0.8309435901524509,0.8322367814397419,0.0,ok,,2.0,,,,2.0,,1.0,,13.0,62784.0,0.2081262742099898,3.0,16.0,13.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,3512.0,1.0,,0.0,6,6.0,0.0,P,677.0,33.59211629104795,33.59211629104795,3.0,3.0,synthetic:lowlight-v8,0.8203204552472898,0.8203204552472898,0.0,ok,,2.0,,,,,,,,16.0,62784.0,0.1536060142711519,0.0,16.0,16.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,2541.0,0.625,,0.375,9,9.0,0.0,P,725.0,26.138777019814597,33.67985699262226,3.0,3.0,synthetic:lowlight-v8,0.7947353641722174,0.8262741801805522,0.0,ok,,2.0,,,,,6.0,,,10.0,62784.0,0.36850152905198774,6.0,16.0,10.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,2660.0,0.9375,,0.0625,12,12.0,0.0,P,663.0,33.759457699898,33.734948134756735,3.0,3.0,synthetic:lowlight-v8,0.8311665290289114,0.8308012884820698,0.0,ok,,2.0,,,,1.0,,,,15.0,62784.0,0.12678389398572884,1.0,16.0,15.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,2759.0,0.625,,0.375,15,15.0,0.0,P,669.0,27.353228964117612,33.67580045430472,3.0,3.0,synthetic:lowlight-v8,0.8049113512747388,0.8246049829626185,0.0,ok,,2.0,,,,,6.0,,,10.0,62784.0,0.3795553007135576,6.0,16.0,10.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,2986.0,1.0,,0.0,2,2.0,0.0,P,667.0,33.63519669937956,33.63519669937956,3.0,4.0,synthetic:lowlight-v8,0.8261857215379257,0.8261857215379257,0.0,ok,,2.0,,,,,,,,16.0,62784.0,0.12933231396534148,0.0,16.0,16.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,3029.0,0.875,,0.125,5,5.0,0.0,P,663.0,33.814274042167696,33.754227537550236,3.0,4.0,synthetic:lowlight-v8,0.8335024977238311,0.832442421412687,0.0,ok,,1.0,,,,3.0,,,,14.0,62784.0,0.19305874108053006,3.0,16.0,14.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,3376.0,0.9375,,0.0625,8,8.0,0.0,P,695.0,33.8491807140215,33.86811317160109,3.0,4.0,synthetic:lowlight-v8,0.8308965617738372,0.8315884816512215,0.0,ok,,2.0,,,,1.0,,,,15.0,62784.0,0.16802051478083588,1.0,16.0,15.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,3540.0,0.8125,,0.1875,11,11.0,0.0,P,702.0,33.78754637798362,33.684713827884295,3.0,4.0,synthetic:lowlight-v8,0.827255114731257,0.8245022886999939,0.0,ok,,2.0,,,3.0,,,,,13.0,62784.0,0.2124426605504587,3.0,16.0,13.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_lowlight_fast_v8,2208.0,0.8125,,0.1875,14,14.0,0.0,P,667.0,33.91760274597443,33.78765488784205,3.0,4.0,synthetic:lowlight-v8,0.8363884909460998,0.8336018914659211,0.0,ok,,2.0,,,,3.0,,,,13.0,62784.0,0.16432530581039756,3.0,16.0,13.0,15696.0,,,2.0,,,3.0,,,16.0,,0.0,6.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,1,1.0,0.0,B0d,3054.0,25.153143747579776,25.153143747579776,2.0,0.0,synthetic:text-v0,0.8983801607008477,0.8983801607008477,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,4,4.0,0.0,B0d,3054.0,25.153143747579776,25.153143747579776,2.0,0.0,synthetic:text-v0,0.8983801607008477,0.8983801607008477,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,7,7.0,0.0,B0d,3102.0,25.075886045210353,25.075886045210353,2.0,0.0,synthetic:text-v0,0.8946966572826374,0.8946966572826374,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,10,10.0,0.0,B0d,3041.0,25.06999343589547,25.06999343589547,2.0,0.0,synthetic:text-v0,0.8992923972053314,0.8992923972053314,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,13,13.0,0.0,B0d,3097.0,25.042618474818088,25.042618474818088,2.0,0.0,synthetic:text-v0,0.8965851074771399,0.8965851074771399,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,0,0.0,0.0,B0d,3054.0,25.153143747579776,25.153143747579776,2.0,3.0,synthetic:text-v0,0.8983801607008477,0.8983801607008477,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,3,3.0,0.0,B0d,3054.0,25.153143747579776,25.153143747579776,2.0,3.0,synthetic:text-v0,0.8983801607008477,0.8983801607008477,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,6,6.0,0.0,B0d,3102.0,25.075886045210353,25.075886045210353,2.0,3.0,synthetic:text-v0,0.8946966572826374,0.8946966572826374,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,9,9.0,0.0,B0d,3041.0,25.06999343589547,25.06999343589547,2.0,3.0,synthetic:text-v0,0.8992923972053314,0.8992923972053314,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,12,12.0,0.0,B0d,3041.0,25.06999343589547,25.06999343589547,2.0,3.0,synthetic:text-v0,0.8992923972053314,0.8992923972053314,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,15,15.0,0.0,B0d,3097.0,25.042618474818088,25.042618474818088,2.0,3.0,synthetic:text-v0,0.8965851074771399,0.8965851074771399,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,2,2.0,0.0,B0d,3054.0,25.153143747579776,25.153143747579776,2.0,1.0,synthetic:text-v0,0.8983801607008477,0.8983801607008477,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,5,5.0,0.0,B0d,3102.0,25.075886045210353,25.075886045210353,2.0,1.0,synthetic:text-v0,0.8946966572826374,0.8946966572826374,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,8,8.0,0.0,B0d,3102.0,25.075886045210353,25.075886045210353,2.0,1.0,synthetic:text-v0,0.8946966572826374,0.8946966572826374,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,11,11.0,0.0,B0d,3041.0,25.06999343589547,25.06999343589547,2.0,1.0,synthetic:text-v0,0.8992923972053314,0.8992923972053314,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,14,14.0,0.0,B0d,3097.0,25.042618474818088,25.042618474818088,2.0,1.0,synthetic:text-v0,0.8965851074771399,0.8965851074771399,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,1,1.0,0.0,B0d,3054.0,25.153143747579776,25.153143747579776,2.0,2.0,synthetic:text-v0,0.8983801607008477,0.8983801607008477,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,4,4.0,0.0,B0d,3054.0,25.153143747579776,25.153143747579776,2.0,2.0,synthetic:text-v0,0.8983801607008477,0.8983801607008477,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,7,7.0,0.0,B0d,3102.0,25.075886045210353,25.075886045210353,2.0,2.0,synthetic:text-v0,0.8946966572826374,0.8946966572826374,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,10,10.0,0.0,B0d,3041.0,25.06999343589547,25.06999343589547,2.0,2.0,synthetic:text-v0,0.8992923972053314,0.8992923972053314,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,13,13.0,0.0,B0d,3097.0,25.042618474818088,25.042618474818088,2.0,2.0,synthetic:text-v0,0.8965851074771399,0.8965851074771399,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,0,0.0,0.0,B0d,3054.0,25.153143747579776,25.153143747579776,2.0,4.0,synthetic:text-v0,0.8983801607008477,0.8983801607008477,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,3,3.0,0.0,B0d,3054.0,25.153143747579776,25.153143747579776,2.0,4.0,synthetic:text-v0,0.8983801607008477,0.8983801607008477,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,6,6.0,0.0,B0d,3102.0,25.075886045210353,25.075886045210353,2.0,4.0,synthetic:text-v0,0.8946966572826374,0.8946966572826374,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,9,9.0,0.0,B0d,3041.0,25.06999343589547,25.06999343589547,2.0,4.0,synthetic:text-v0,0.8992923972053314,0.8992923972053314,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,12,12.0,0.0,B0d,3041.0,25.06999343589547,25.06999343589547,2.0,4.0,synthetic:text-v0,0.8992923972053314,0.8992923972053314,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,15,15.0,0.0,B0d,3097.0,25.042618474818088,25.042618474818088,2.0,4.0,synthetic:text-v0,0.8965851074771399,0.8965851074771399,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,2,2.0,0.0,B0d,3054.0,25.153143747579776,25.153143747579776,2.0,1.0,synthetic:text-v0,0.8983801607008477,0.8983801607008477,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,5,5.0,0.0,B0d,3102.0,25.075886045210353,25.075886045210353,2.0,1.0,synthetic:text-v0,0.8946966572826374,0.8946966572826374,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,8,8.0,0.0,B0d,3102.0,25.075886045210353,25.075886045210353,2.0,1.0,synthetic:text-v0,0.8946966572826374,0.8946966572826374,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,11,11.0,0.0,B0d,3041.0,25.06999343589547,25.06999343589547,2.0,1.0,synthetic:text-v0,0.8992923972053314,0.8992923972053314,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,14,14.0,0.0,B0d,3097.0,25.042618474818088,25.042618474818088,2.0,1.0,synthetic:text-v0,0.8965851074771399,0.8965851074771399,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,1,1.0,0.0,B0d,3054.0,25.153143747579776,25.153143747579776,2.0,0.0,synthetic:text-v0,0.8983801607008477,0.8983801607008477,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,4,4.0,0.0,B0d,3054.0,25.153143747579776,25.153143747579776,2.0,0.0,synthetic:text-v0,0.8983801607008477,0.8983801607008477,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,7,7.0,0.0,B0d,3102.0,25.075886045210353,25.075886045210353,2.0,0.0,synthetic:text-v0,0.8946966572826374,0.8946966572826374,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,10,10.0,0.0,B0d,3041.0,25.06999343589547,25.06999343589547,2.0,0.0,synthetic:text-v0,0.8992923972053314,0.8992923972053314,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,13,13.0,0.0,B0d,3097.0,25.042618474818088,25.042618474818088,2.0,0.0,synthetic:text-v0,0.8965851074771399,0.8965851074771399,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,0,0.0,0.0,B0d,3054.0,25.153143747579776,25.153143747579776,2.0,2.0,synthetic:text-v0,0.8983801607008477,0.8983801607008477,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,3,3.0,0.0,B0d,3054.0,25.153143747579776,25.153143747579776,2.0,2.0,synthetic:text-v0,0.8983801607008477,0.8983801607008477,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,6,6.0,0.0,B0d,3102.0,25.075886045210353,25.075886045210353,2.0,2.0,synthetic:text-v0,0.8946966572826374,0.8946966572826374,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,9,9.0,0.0,B0d,3041.0,25.06999343589547,25.06999343589547,2.0,2.0,synthetic:text-v0,0.8992923972053314,0.8992923972053314,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,12,12.0,0.0,B0d,3041.0,25.06999343589547,25.06999343589547,2.0,2.0,synthetic:text-v0,0.8992923972053314,0.8992923972053314,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,15,15.0,0.0,B0d,3097.0,25.042618474818088,25.042618474818088,2.0,2.0,synthetic:text-v0,0.8965851074771399,0.8965851074771399,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,2,2.0,0.0,B0d,3054.0,25.153143747579776,25.153143747579776,2.0,3.0,synthetic:text-v0,0.8983801607008477,0.8983801607008477,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_text_slow_v0,0.0,1.0,,0.0,5,5.0,0.0,B0d,3102.0,25.075886045210353,25.075886045210353,2.0,3.0,synthetic:text-v0,0.8946966572826374,0.8946966572826374,0.0,ok,,,,,,,,,,8.0,41216.0,0.0,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
