authenticated,corrected_symbols,coverage,estimated_fraction,frame_id,max_age_frames,method,payload_bytes,provenance,psnr_full,psnr_verified,rasters,realisation,resynchronised,source,ssim_full,ssim_verified,stale_fraction,status_auth_failed,status_filler,status_fragment_ok,status_frame_incomplete,status_frame_verified,status_header_invalid,status_header_unrecoverable,status_no_sync,status_payload_unrecoverable,status_verified,symbol_error_denominator,symbol_errors_pre_fec,sync_found,units_rejected,units_sent,units_verified,wire_bytes,x_authenticated,x_coverage_meaning,x_est_dx,x_est_dy,x_filler_units,x_fragments,x_fragments_recovered,x_segments,x_sync_score,x_units_per_raster
False,0,1.0,0.0,0,0.0,B0a,0,synthetic,16.302025317760197,16.302025317760197,1,1,False,seq_texture_fast,0.5576704827252662,0.5576704827252662,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9587880282930398,
False,0,1.0,0.0,1,0.0,B0a,0,synthetic,18.222927503179587,18.222927503179587,1,1,False,seq_texture_fast,0.7199059297959871,0.7199059297959871,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,1.0097318499142818,
False,0,1.0,0.0,2,0.0,B0a,0,synthetic,21.449803726989053,21.449803726989053,1,1,False,seq_texture_fast,0.8457077119640459,0.8457077119640459,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.973520334443566,
False,0,1.0,0.0,3,0.0,B0a,0,synthetic,19.01727531493062,19.01727531493062,1,1,False,seq_texture_fast,0.7423571626689668,0.7423571626689668,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9686308152666441,
False,0,1.0,0.0,0,0.0,B0a,0,synthetic,7.4687863831701575,7.4687863831701575,1,2,False,seq_texture_fast,-0.03094551252186514,-0.03094551252186514,0.0,,,,,,,,,,,0,nan,False,0,0,0,0,False,"picture displayed, not verified",11.0,8.0,,,,,0.10811363806175088,
False,0,1.0,0.0,1,0.0,B0a,0,synthetic,7.9676561678623425,7.9676561678623425,1,2,False,seq_texture_fast,0.017199334641528976,0.017199334641528976,0.0,,,,,,,,,,,0,nan,False,0,0,0,0,False,"picture displayed, not verified",8.0,-2.0,,,,,0.04256699706241064,
False,0,1.0,0.0,2,0.0,B0a,0,synthetic,17.80731173851914,17.80731173851914,1,2,False,seq_texture_fast,0.6641623231245742,0.6641623231245742,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9839493722882895,
False,0,1.0,0.0,3,0.0,B0a,0,synthetic,16.62152990811337,16.62152990811337,1,2,False,seq_texture_fast,0.5880416647319705,0.5880416647319705,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9569617664392173,
False,0,1.0,0.0,0,0.0,B0a,0,synthetic,18.22438657711761,18.22438657711761,1,3,False,seq_texture_fast,0.6849550582598405,0.6849550582598405,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9517981466606159,
False,0,1.0,0.0,1,0.0,B0a,0,synthetic,18.42904225903036,18.42904225903036,1,3,False,seq_texture_fast,0.7062100713611157,0.7062100713611157,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9678682299106146,
False,0,1.0,0.0,2,0.0,B0a,0,synthetic,17.64744053737301,17.64744053737301,1,3,False,seq_texture_fast,0.6603310350461165,0.6603310350461165,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9780083690085623,
False,0,1.0,0.0,3,0.0,B0a,0,synthetic,18.258613584507955,18.258613584507955,1,3,False,seq_texture_fast,0.6967676597789053,0.6967676597789053,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9783573656449419,
